Country Name,Country Code,Series Name,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
China,CHN,GDP per person employed (constant 2017 PPP $),21584.39367,23054.25617,24577.82575,26242.67156,28023.79893,29859.58635
China,CHN,"GDP, PPP (constant 2017 international $)",1.62585E+13,1.74033E+13,1.85952E+13,1.9887E+13,2.12294E+13,2.24925E+13
China,CHN,"GDP, PPP (current international $)",1.71213E+13,1.77967E+13,1.87121E+13,1.9887E+13,2.17391E+13,2.34437E+13
China,CHN,GDP: linked series (current LCU),6.43563E+13,6.88858E+13,7.46395E+13,8.32036E+13,9.19281E+13,9.86515E+13
China,CHN,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",47.7,46.27,45.06,44.06,43.21,42.4
China,CHN,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",52.95,51.56,50.42,49.55,48.9,48.31
China,CHN,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",50.47,49.06,47.9,46.98,46.23,45.55
China,CHN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",62.9,62.55,62.14,61.66,61.12,60.57
China,CHN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",69.24,69.14,69.05,68.93,68.78,68.57
China,CHN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",77.45,77.17,76.83,76.46,76.06,75.65
China,CHN,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",83.09,83.01,82.95,82.91,82.85,82.76
China,CHN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",70.3,69.98,69.61,69.19,68.72,68.24
China,CHN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",76.35,76.26,76.19,76.12,76.02,75.88
China,CHN,"Labor force, female (% of total labor force)",43.95777373,43.92069507,43.86878713,43.79972915,43.71882984,43.63435528
China,CHN,"Labor force, total",789526606,791293488,792205319,792758868,791646536,789607035
China,CHN,"Life expectancy at birth, female (years)",77.972,78.288,78.574,78.828,79.051,79.244
China,CHN,"Life expectancy at birth, male (years)",73.517,73.793,74.061,74.315,74.549,74.761
China,CHN,"Life expectancy at birth, total (years)",75.629,75.928,76.21,76.47,76.704,76.912
China,CHN,"Mortality rate, adult, female (per 1,000 female adults)",66.173,64.479,62.785,61.091,60.272,59.453
China,CHN,"Mortality rate, adult, male (per 1,000 male adults)",102.543,100.067,97.591,95.115,93.777,92.438
China,CHN,"Population ages 15-19, female (% of female population)",6.147141959,6.008870926,5.869957794,5.737015677,5.616052155,5.519568909
China,CHN,"Population ages 15-19, male (% of male population)",6.568751299,6.443441403,6.319594175,6.202519998,6.098533904,6.020216498
China,CHN,Population ages 15-64 (% of total population),72.89924074,72.61433377,72.20275277,71.71751844,71.20211371,70.72329863
China,CHN,"Population ages 15-64, female",486837131,487484569,487256431,486636714,485079055,483156615
China,CHN,"Population ages 15-64, female (% of female population)",72.96887286,72.62750858,72.1625525,71.61826778,71.03692688,70.48439278
China,CHN,"Population ages 15-64, male",513238352,514491575,514766031,514693904,513715600,512447020
China,CHN,"Population ages 15-64, male (% of male population)",72.83330743,72.6018546,72.24082898,71.81159363,71.3587831,70.95002817
China,CHN,"Population ages 15-64, total",1000075524,1001976146,1002022583,1001330750,998794770,995603700
China,CHN,"Population, female",667184667,671212022,675220615,679486853,682854786,685480283
China,CHN,"Population, male",704675333,708647978,712569385,716728147,719905214,722264717
China,CHN,"Population, total",1371860000,1379860000,1387790000,1396215000,1402760000,1407745000
China,CHN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),81.21368625,81.05481405,80.87986464,80.64347371,80.35761241,80.06609385
China,CHN,"Self-employed, female (% of female employment) (modeled ILO estimate)",48.40999985,48.13999939,47.88000107,47.56999969,46.79999924,45.84999847
China,CHN,"Self-employed, male (% of male employment) (modeled ILO estimate)",47.36000061,46.75999832,46.27000046,45.83000183,44.86000061,43.72000122
China,CHN,"Self-employed, total (% of total employment) (modeled ILO estimate)",47.83000183,47.36999893,46.97999954,46.59999847,45.70999908,44.65999985
China,CHN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",3.99,3.99,3.9,3.81,3.72,3.98
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",5.08,5.08,4.97,4.86,4.75,5.08
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.6,4.6,4.5,4.4,4.3,4.6
China,CHN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",9.44,9.57,9.46,9.31,9.15,9.83
China,CHN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",11.56,11.69,11.53,11.33,11.12,11.93
China,CHN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",10.61,10.74,10.61,10.45,10.26,11.01
China,CHN,Women Business and the Law Index Score (scale 1-100),75.625,75.625,75.625,75.625,75.625,75.625
Colombia,COL,Adjusted net national income (annual % growth),5.514105365,4.136446767,2.458245854,1.159220033,1.839691684,2.926321559
Colombia,COL,Adjusted net national income (constant 2015 US$),2.36258E+11,2.46031E+11,2.52079E+11,2.55001E+11,2.59692E+11,2.67292E+11
Colombia,COL,Adjusted net national income (current US$),3.05697E+11,2.46031E+11,2.39322E+11,2.59639E+11,2.73205E+11,2.64089E+11
Colombia,COL,Adjusted net national income per capita (annual % growth),4.453265013,2.924692022,1.066514404,-0.360543355,0.299184804,1.539260552
Colombia,COL,Adjusted net national income per capita (constant 2015 US$),5030.228342,5177.347028,5232.56418,5213.698518,5229.297112,5309.789619
Colombia,COL,Adjusted net national income per capita (current US$),6508.656398,5177.347028,4967.750722,5308.529444,5501.390053,5246.157424
Colombia,COL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",70.6512,69.3178,67.9844,66.651,65.482,64.313
Colombia,COL,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",6.639999866,6.369999886,5.71999979,5.920000076,5.71999979,5.349999905
Colombia,COL,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",2.529999971,2.339999914,2.210000038,2.019999981,1.980000019,1.919999957
Colombia,COL,"Employers, female (% of female employment) (modeled ILO estimate)",2.619999886,2.599999905,2.420000076,2.460000038,2.579999924,2.390000105
Colombia,COL,"Employers, male (% of male employment) (modeled ILO estimate)",5.53000021,5.340000153,4.889999866,5.21999979,5.28000021,4.539999962
Colombia,COL,"Employers, total (% of total employment) (modeled ILO estimate)",4.309999943,4.179999828,3.849999905,4.059999943,4.159999847,3.650000095
Colombia,COL,Employment in agriculture (% of total employment) (modeled ILO estimate),16.22999954,16.01000023,16.01000023,16.53000069,16.70999908,15.77000046
Colombia,COL,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",6.96999979,7.21999979,7.25,7.739999771,7.809999943,6.599999905
Colombia,COL,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",22.90999985,22.37999916,22.36000061,22.87999916,23.06999969,22.30999947
Colombia,COL,Employment in industry (% of total employment) (modeled ILO estimate),19.79000092,19.82999992,19.40999985,19.42000008,19.98999977,20.12000084
Colombia,COL,"Employment in industry, female (% of female employment) (modeled ILO estimate)",14.34000015,14,13.31999969,13.96000004,14.85999966,14.39999962
Colombia,COL,"Employment in industry, male (% of male employment) (modeled ILO estimate)",23.70999908,24.04999924,23.82999992,23.35000038,23.65999985,24.20999908
Colombia,COL,Employment in services (% of total employment) (modeled ILO estimate),63.99000168,64.16999817,64.58000183,64.05000305,63.29999924,64.11000061
Colombia,COL,"Employment in services, female (% of female employment) (modeled ILO estimate)",78.69000244,78.77999878,79.43000031,78.30000305,77.33000183,79.01000214
Colombia,COL,"Employment in services, male (% of male employment) (modeled ILO estimate)",53.38000107,53.56000137,53.81999969,53.75999832,53.27999878,53.47999954
Colombia,COL,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",51.51,52.14,51.65,51.23,50.47,49.03
Colombia,COL,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",76.46,76.81,76.07,75.63,75.14,73.83
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",63.56,64.06,63.46,63.04,62.42,61.05
Colombia,COL,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",34.98,35.21,34.77,34.18,33.33,31.56
Colombia,COL,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",55.4,56.48,54.07,52.87,52.12,49.56
Colombia,COL,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",45.36,46.03,44.59,43.69,42.89,40.72
Colombia,COL,"Fertility rate, total (births per woman)",1.883,1.863,1.843,1.825,1.807,1.789
Colombia,COL,GDP (constant 2015 US$),2.85056E+11,2.93482E+11,2.99608E+11,3.03681E+11,3.11468E+11,3.21688E+11
Colombia,COL,GDP (constant LCU),7.81589E+14,8.04692E+14,8.21489E+14,8.32656E+14,8.54008E+14,8.82029E+14
Colombia,COL,GDP (current LCU),7.62903E+14,8.04692E+14,8.63782E+14,9.20471E+14,9.87791E+14,1.06E+15
Colombia,COL,GDP (current US$),3.81112E+11,2.93482E+11,2.82825E+11,3.11884E+11,3.34198E+11,3.2343E+11
Colombia,COL,GDP deflator (base year varies by country),97.6092294,100,105.1483343,110.5463721,115.6653099,120.3043211
Colombia,COL,GDP deflator: linked series (base year varies by country),97.6092294,100,105.1483343,110.5463721,115.6653099,120.3043211
Colombia,COL,GDP growth (annual %),4.499030001,2.955901375,2.087382502,1.359360868,2.564324283,3.281116805
Colombia,COL,GDP per capita (constant 2015 US$),6069.186783,6175.87603,6219.149691,6208.98702,6271.875121,6390.368057
Colombia,COL,GDP per capita (constant LCU),16640987.32,16933516.53,17052167.75,17024302.92,17196734.6,17521628.12
Colombia,COL,GDP per capita (current LCU),16243139.49,16933516.53,17930070.36,18819749.25,19890656.37,21079275.75
Colombia,COL,GDP per capita (current US$),8114.343921,6175.87603,5870.777957,6376.706716,6729.583332,6424.979492
Colombia,COL,GDP per capita growth (annual %),3.448395232,1.757883717,0.700688638,-0.163409332,1.012856042,1.889274487
Colombia,COL,"GDP per capita, PPP (constant 2017 international $)",13852.24205,14095.74836,14194.51566,14171.3205,14314.85558,14585.30249
Colombia,COL,"GDP per capita, PPP (current international $)",13307.4245,13265.79726,13812.09606,14171.3205,14865.89324,15621.08737
Colombia,COL,GDP per person employed (constant 2017 PPP $),29073.65196,29155.79832,29448.86164,29407.35166,29813.43796,30874.89277
Colombia,COL,"GDP, PPP (constant 2017 international $)",6.50608E+11,6.69839E+11,6.83821E+11,6.93117E+11,7.10891E+11,7.34216E+11
Colombia,COL,"GDP, PPP (current international $)",6.25019E+11,6.304E+11,6.65398E+11,6.93117E+11,7.38256E+11,7.86357E+11
Colombia,COL,GDP: linked series (current LCU),7.62903E+14,8.04692E+14,8.63782E+14,9.20471E+14,9.87791E+14,1.06E+15
Colombia,COL,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",45.45,45.63,45.24,44.76,44.11,42.54
Colombia,COL,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",64.34,64.49,62.58,61.3,60.95,58.98
Colombia,COL,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",55.05,55.22,54.06,53.18,52.68,50.91
Colombia,COL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",57.89,58.48,58.16,57.89,57.22,56.19
Colombia,COL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",62.64,63.47,63.19,63.09,62.55,61.58
Colombia,COL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",81.96,82.03,81.61,81.2,80.87,80.14
Colombia,COL,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",85.78,85.94,85.57,85.21,85.12,84.58
Colombia,COL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",69.52,69.86,69.5,69.18,68.68,67.81
Colombia,COL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",73.92,74.43,74.12,73.91,73.6,72.86
Colombia,COL,"Labor force, female (% of total labor force)",43.05258443,43.25669775,43.20846856,43.16820782,42.9411801,42.67743519
Colombia,COL,"Labor force, total",24476296,25054594,25430737,25865153,26235986,26413532
Colombia,COL,"Life expectancy at birth, female (years)",79.164,79.346,79.523,79.694,79.859,80.019
Colombia,COL,"Life expectancy at birth, male (years)",73.45,73.686,73.91,74.124,74.33,74.528
Colombia,COL,"Life expectancy at birth, total (years)",76.322,76.531,76.732,76.925,77.109,77.287
Colombia,COL,"Mortality rate, adult, female (per 1,000 female adults)",90.347,89.3,88.252,87.205,77.999,77.075
Colombia,COL,"Mortality rate, adult, male (per 1,000 male adults)",192.549,190.835,189.12,187.406,151.616,149.878
Colombia,COL,"Population ages 15-19, female (% of female population)",8.779001441,8.645001879,8.55446947,8.460445631,8.348916398,8.205804595
Colombia,COL,"Population ages 15-19, male (% of male population)",9.490035082,9.3518334,9.247052077,9.14097789,9.018287474,8.862966433
Colombia,COL,Population ages 15-64 (% of total population),67.53055121,67.77563749,68.0179463,68.24399892,68.444057,68.61338533
Colombia,COL,"Population ages 15-64, female",16258734,16495745,16764845,17056554,17347616,17607445
Colombia,COL,"Population ages 15-64, female (% of female population)",67.87291431,68.0745403,68.26940329,68.44589172,68.59401613,68.70862885
Colombia,COL,"Population ages 15-64, male",15458847,15711693,16002838,16321474,16642417,16932143
Colombia,COL,"Population ages 15-64, male (% of male population)",67.17431087,67.46464317,67.75651476,68.03425966,68.28840521,68.51459057
Colombia,COL,"Population ages 15-64, total",31717551,32207435,32767678,33378033,33990041,34539596
Colombia,COL,"Population, female",23954672,24231886,24556894,24919763,25290276,25626250
Colombia,COL,"Population, male",23013034,23288781,23618154,23990081,24370780,24713193
Colombia,COL,"Population, total",46967706,47520667,48175048,48909844,49661056,50339443
Colombia,COL,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),70.63201562,71.2909911,71.26577625,71.29310345,70.75553357,70.1147991
Colombia,COL,"Self-employed, female (% of female employment) (modeled ILO estimate)",50.25,49.59999847,49.34000015,48.95999908,49.02000046,48.47000122
Colombia,COL,"Self-employed, male (% of male employment) (modeled ILO estimate)",52.41999817,52.11000061,52.43000031,52.63000107,53.08000183,50.34000015
Colombia,COL,"Self-employed, total (% of total employment) (modeled ILO estimate)",51.50999832,51.04999924,51.13000107,51.09999847,51.38999939,49.56999969
Colombia,COL,Unemployment with advanced education (% of total labor force with advanced education),10.26000023,10.25,11.28999996,10.85000038,11.21000004,11.5
Colombia,COL,"Unemployment with advanced education, female (% of female labor force with advanced education)",11.93000031,11.81999969,12.82999992,12.44999981,12.94999981,13.35999966
Colombia,COL,"Unemployment with advanced education, male (% of male labor force with advanced education)",8.420000076,8.510000229,9.56000042,9.090000153,9.300000191,9.460000038
Colombia,COL,Unemployment with basic education (% of total labor force with basic education),6.679999828,6.360000134,6.360000134,6.5,6.659999847,7.789999962
Colombia,COL,"Unemployment with basic education, female (% of female labor force with basic education)",8.899999619,8.670000076,8.43999958,8.710000038,8.880000114,10.43999958
Colombia,COL,"Unemployment with basic education, male (% of male labor force with basic education)",5.340000153,4.96999979,5.130000114,5.210000038,5.400000095,6.340000153
Colombia,COL,Unemployment with intermediate education (% of total labor force with intermediate education),10.43000031,9.829999924,9.989999771,10.68999958,10.75,11.63000011
Colombia,COL,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",13.35000038,13.10000038,13.14000034,14.02000046,14.02000046,14.77999973
Colombia,COL,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",8.180000305,7.329999924,7.559999943,8.050000191,8.220000267,9.199999809
Colombia,COL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",11.03,10.84,11.2,11.51,11.79,12.76
Colombia,COL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",6.72,6.36,6.78,6.87,7.09,7.88
Colombia,COL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",8.57,8.3,8.69,8.87,9.11,9.96
Colombia,COL,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",23.02,22.82,23.15,23.64,24.44,25.81
Colombia,COL,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",13.89,12.42,13.6,13.76,14.49,15.97
Colombia,COL,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",17.6,16.64,17.52,17.84,18.58,20.01
Colombia,COL,Women Business and the Law Index Score (scale 1-100),78.75,78.75,78.75,81.875,81.875,81.875
Data from database: World Development Indicators,,,,,,,,
"Egypt, Arab Rep.",EGY,Adjusted net national income (annual % growth),3.895089903,8.329208004,4.474793102,-1.369822904,4.123600259,5.046602541
"Egypt, Arab Rep.",EGY,Adjusted net national income (constant 2015 US$),2.74613E+11,2.97486E+11,3.10798E+11,3.0654E+11,3.19181E+11,3.35289E+11
"Egypt, Arab Rep.",EGY,Adjusted net national income (current US$),2.65051E+11,2.97486E+11,3.00658E+11,2.07568E+11,2.16279E+11,2.62532E+11
"Egypt, Arab Rep.",EGY,Adjusted net national income per capita (annual % growth),1.574155267,5.964545271,2.257445132,-3.410605844,2.027862068,2.990966776
"Egypt, Arab Rep.",EGY,Adjusted net national income per capita (constant 2015 US$),3036.924513,3218.063251,3290.709263,3178.476141,3242.931253,3339.926249
"Egypt, Arab Rep.",EGY,Adjusted net national income per capita (current US$),2931.183884,3218.063251,3183.344391,2152.245997,2197.434538,2615.172607
"Egypt, Arab Rep.",EGY,"Adolescent fertility rate (births per 1,000 women ages 15-19)",54.983,54.595,54.207,53.819,53.086,52.353
"Egypt, Arab Rep.",EGY,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",36.66999817,40.18999863,23.31999969,26.43000031,22.39999962,19.73999977
"Egypt, Arab Rep.",EGY,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",5.320000172,5.659999847,3.650000095,4.179999828,3.349999905,2.960000038
"Egypt, Arab Rep.",EGY,"Employers, female (% of female employment) (modeled ILO estimate)",2.220000029,1.940000057,2.230000019,2.029999971,3.809999943,3.640000105
"Egypt, Arab Rep.",EGY,"Employers, male (% of male employment) (modeled ILO estimate)",16.72999954,14.47999954,12.56000042,12.51000023,14.57999992,14.77000046
"Egypt, Arab Rep.",EGY,"Employers, total (% of total employment) (modeled ILO estimate)",13.72000027,11.94999981,10.40999985,10.36999989,12.35000038,12.44999981
"Egypt, Arab Rep.",EGY,Employment in agriculture (% of total employment) (modeled ILO estimate),27.54999924,25.81999969,25.56999969,25.04999924,21.65999985,20.62000084
"Egypt, Arab Rep.",EGY,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",43.22000122,40.20000076,38.38999939,36.90000153,21.69000053,21.20999908
"Egypt, Arab Rep.",EGY,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",23.45000076,22.17000008,22.20999908,21.98999977,21.65999985,20.45999908
"Egypt, Arab Rep.",EGY,Employment in industry (% of total employment) (modeled ILO estimate),24.39999962,25.07999992,25.5,26.55999947,26.87000084,26.94000053
"Egypt, Arab Rep.",EGY,"Employment in industry, female (% of female employment) (modeled ILO estimate)",5.019999981,5.630000114,6.21999979,6.840000153,8.25,8.010000229
"Egypt, Arab Rep.",EGY,"Employment in industry, male (% of male employment) (modeled ILO estimate)",29.47999954,30.01000023,30.55999947,31.63999939,31.72999954,31.93000031
"Egypt, Arab Rep.",EGY,Employment in services (% of total employment) (modeled ILO estimate),48.04999924,49.09999847,48.91999817,48.38999939,51.47000122,52.43999863
"Egypt, Arab Rep.",EGY,"Employment in services, female (% of female employment) (modeled ILO estimate)",51.75999832,54.16999817,55.38999939,56.25999832,70.06999969,70.77999878
"Egypt, Arab Rep.",EGY,"Employment in services, male (% of male employment) (modeled ILO estimate)",47.06999969,47.81999969,47.22999954,46.36999893,46.61999893,47.61000061
"Egypt, Arab Rep.",EGY,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",17.9,16.86,17.37,16.78,14.53,14.52
"Egypt, Arab Rep.",EGY,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",68.23,66.43,66.15,65.08,66.48,66.38
"Egypt, Arab Rep.",EGY,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",43.09,41.67,41.78,40.95,40.52,40.47
"Egypt, Arab Rep.",EGY,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",11.19,12.58,12.24,11.36,5.54,5.53
"Egypt, Arab Rep.",EGY,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",34.59,29.59,29.37,27.23,29.93,29.68
"Egypt, Arab Rep.",EGY,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",23.14,21.27,21,19.48,18.03,17.92
"Egypt, Arab Rep.",EGY,"Fertility rate, total (births per woman)",3.441,3.436,3.41,3.37,3.326,3.28
"Egypt, Arab Rep.",EGY,GDP (constant 2015 US$),3.1557E+11,3.29367E+11,3.43683E+11,3.58053E+11,3.7708E+11,3.98037E+11
"Egypt, Arab Rep.",EGY,GDP (constant LCU),3.05828E+12,3.19199E+12,3.33073E+12,3.47E+12,3.6544E+12,3.8575E+12
"Egypt, Arab Rep.",EGY,GDP (current LCU),2.13E+12,2.4439E+12,2.7094E+12,3.47E+12,4.4374E+12,5.3221E+12
"Egypt, Arab Rep.",EGY,GDP (current US$),3.05595E+11,3.29367E+11,3.32442E+11,2.35734E+11,2.49713E+11,3.03081E+11
"Egypt, Arab Rep.",EGY,GDP deflator (base year varies by country),69.64695606,76.56351847,81.34541792,100,121.4262259,137.9675956
"Egypt, Arab Rep.",EGY,GDP deflator: linked series (base year varies by country),69.64695606,76.56351847,81.34541792,100,121.4262259,137.9675956
"Egypt, Arab Rep.",EGY,GDP growth (annual %),2.915911879,4.372019079,4.346643453,4.181221001,5.314121037,5.557683888
"Egypt, Arab Rep.",EGY,GDP per capita (constant 2015 US$),3489.864124,3562.932658,3638.894927,3712.603654,3831.199835,3964.987129
"Egypt, Arab Rep.",EGY,GDP per capita (constant LCU),33821.31897,34529.44803,35265.62115,35979.9545,37129.30563,38425.87839
"Egypt, Arab Rep.",EGY,GDP per capita (current LCU),23555.51916,26436.96032,28686.9669,35979.9545,45084.71454,53015.2605
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),3379.557986,3562.932658,3519.87324,2444.290387,2537.125185,3019.092283
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),0.61685131,2.093735794,2.1320153,2.025579951,3.194420749,3.492046874
"Egypt, Arab Rep.",EGY,"GDP per capita, PPP (constant 2017 international $)",10353.6668,10570.44523,10795.80874,11014.48648,11366.33552,11763.25328
"Egypt, Arab Rep.",EGY,"GDP per capita, PPP (current international $)",10895.94317,11512.40214,11192.37301,11014.48648,11639.23909,12260.72054
"Egypt, Arab Rep.",EGY,GDP per person employed (constant 2017 PPP $),35947.88173,38039.23038,38941.80489,40615.51002,42372.55577,43930.36427
"Egypt, Arab Rep.",EGY,"GDP, PPP (constant 2017 international $)",9.36227E+11,9.77159E+11,1.01963E+12,1.06227E+12,1.11872E+12,1.18089E+12
"Egypt, Arab Rep.",EGY,"GDP, PPP (current international $)",9.85262E+11,1.06424E+12,1.05709E+12,1.06227E+12,1.14558E+12,1.23083E+12
"Egypt, Arab Rep.",EGY,GDP: linked series (current LCU),2.13E+12,2.4439E+12,2.7094E+12,3.47E+12,4.4374E+12,5.3221E+12
"Egypt, Arab Rep.",EGY,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",20.22,20.92,20.59,18.99,11.88,11.86
"Egypt, Arab Rep.",EGY,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",47.65,43.32,42.33,38.66,36.62,36.29
"Egypt, Arab Rep.",EGY,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",34.23,32.36,31.7,29.05,24.55,24.39
"Egypt, Arab Rep.",EGY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",23.55,22.45,22.76,21.82,18.49,18.46
"Egypt, Arab Rep.",EGY,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",25.59,24.36,24.62,23.63,20.02,20
"Egypt, Arab Rep.",EGY,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",75.58,73.34,72.59,70.93,71.34,71.17
"Egypt, Arab Rep.",EGY,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",79.56,77.22,76.2,74.58,75.25,75.19
"Egypt, Arab Rep.",EGY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",49.59,47.92,47.7,46.39,44.93,44.83
"Egypt, Arab Rep.",EGY,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",52.86,51.07,50.68,49.36,47.91,47.87
"Egypt, Arab Rep.",EGY,"Labor force, female (% of total labor force)",23.72008979,23.40142421,23.83808228,23.50044317,20.56123536,20.57403047
"Egypt, Arab Rep.",EGY,"Labor force, total",29972669,29541108,29893554,29628637,29275347,29776956
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, female (years)",73.36,73.563,73.766,73.967,74.162,74.35
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, male (years)",68.974,69.144,69.302,69.453,69.599,69.742
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",71.117,71.302,71.482,71.656,71.825,71.99
"Egypt, Arab Rep.",EGY,"Mortality rate, adult, female (per 1,000 female adults)",113.113,111.018,108.924,106.83,105.456,104.038
"Egypt, Arab Rep.",EGY,"Mortality rate, adult, male (per 1,000 male adults)",189.85,188.04,186.231,184.422,182.7,181.017
"Egypt, Arab Rep.",EGY,"Population ages 15-19, female (% of female population)",9.146162057,8.994850964,8.81959769,8.671610125,8.545292795,8.435622193
"Egypt, Arab Rep.",EGY,"Population ages 15-19, male (% of male population)",9.403362537,9.267190035,9.103999454,8.967215562,8.84897162,8.744051148
"Egypt, Arab Rep.",EGY,Population ages 15-64 (% of total population),61.78781703,61.58430923,61.20794447,61.03653001,60.97149994,60.88883686
"Egypt, Arab Rep.",EGY,"Population ages 15-64, female",27634198,28162548,28607638,29137610,29709495,30265076
"Egypt, Arab Rep.",EGY,"Population ages 15-64, female (% of female population)",61.78345655,61.59131209,61.23563945,61.07641015,61.01749209,60.93785428
"Egypt, Arab Rep.",EGY,"Population ages 15-64, male",28237229,28767558,29201474,29727601,30300851,30860059
"Egypt, Arab Rep.",EGY,"Population ages 15-64, male (% of male population)",61.79208189,61.57745682,61.18083955,60.99749311,60.92647178,60.84084729
"Egypt, Arab Rep.",EGY,"Population ages 15-64, total",55871428,56930105,57809111,58865210,60010346,61125132
"Egypt, Arab Rep.",EGY,"Population, female",44727504,45724871,46717301,47706815,48690128,49665477
"Egypt, Arab Rep.",EGY,"Population, male",45697164,46717678,47729770,48735775,49733474,50722599
"Egypt, Arab Rep.",EGY,"Population, total",90424668,92442549,94447071,96442590,98423602,100388076
"Egypt, Arab Rep.",EGY,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),31.15903678,30.61085356,31.35418102,30.76272381,25.91813849,25.93789518
"Egypt, Arab Rep.",EGY,"Self-employed, female (% of female employment) (modeled ILO estimate)",48.84999847,48.45000076,33.88000107,37.04000092,34.68999863,31.37000084
"Egypt, Arab Rep.",EGY,"Self-employed, male (% of male employment) (modeled ILO estimate)",36.63999939,34.59999847,29.14999962,30.57999992,30.32999992,30.18000031
"Egypt, Arab Rep.",EGY,"Self-employed, total (% of total employment) (modeled ILO estimate)",39.16999817,37.40000153,30.13999939,31.90999985,31.22999954,30.43000031
"Egypt, Arab Rep.",EGY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",23.98,24.91,23.68,23.09,21.44,21.33
